Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2MMSvQYxprysW5Askrde6L,"Windows","Surf","Nico Segal",2015-06-30,236852,35,false,,2018-12-16T06:58:36Z,"","Donnie Trumpet & The Social Experiment",0.396,0.45,6,-11.982,1,0.213,0.685,0.00958,0.13,0.384,99.42,4
spotify:track:2yyOV4CLMguFh4bOcutyvz,"Caretaker","Surf","Nico Segal",2015-06-30,95388,29,true,,2018-12-16T06:58:36Z,"","Donnie Trumpet & The Social Experiment",0.667,0.179,0,-17.73,1,0.0431,0.822,0.0000418,0.0934,0.237,131.061,3
spotify:track:4BXQq0ufeWuY9uT4sURxYX,"Go","Surf","Nico Segal",2015-06-30,262222,29,false,,2018-12-16T06:58:36Z,"","Donnie Trumpet & The Social Experiment",0.648,0.463,11,-10.114,0,0.0427,0.412,0.00285,0.315,0.262,112.998,4
spotify:track:67Q4A723vZInFO6GJlOqfd,"Rememory","Surf","Nico Segal",2015-06-30,154095,32,false,,2018-12-16T06:58:36Z,"","Donnie Trumpet & The Social Experiment",0.452,0.251,4,-16.163,0,0.0718,0.805,0.00373,0.0793,0.0758,83.774,4
spotify:track:4KqBoq7MoDJeVsvUHTjXCM,"Sweet Pea","Supply And Demand","Amos Lee",2006-01-01,129626,66,false,,2018-12-15T21:20:22Z,"","Blue Note Records",0.946,0.289,11,-9.413,1,0.0584,0.152,0.00002,0.234,0.816,102.073,4
spotify:track:3CTnRcNX6VCrgu5U0046YK,"Sesame Street - Remastered","In Tune (Remastered Anniversary Edition)","Oscar Peterson Trio;The Singers Unlimited",2014-01-31,173195,29,false,,2018-12-13T17:01:49Z,"jazz,cool jazz,jazz ballads,bebop,hard bop,vocal jazz","MPS",0.503,0.194,5,-16.162,1,0.0346,0.663,0.0000412,0.136,0.66,152.532,3
spotify:track:1iLfJK5MYfn6SWuPOZa539,"Blues Run The Game","Old Friends","Simon & Garfunkel",1997,171293,0,false,,2018-12-03T19:46:46Z,"folk rock,folk","Columbia/Legacy",0.516,0.118,11,-19.164,1,0.0331,0.904,0.00000112,0.109,0.398,91.693,4
spotify:track:02CygBCQOIyEuhNZqHHcNx,"It Runs Through Me","Geography","Tom Misch;De La Soul",2018-04-06,261881,1,false,,2018-11-28T03:33:54Z,"indie soul,jazz rap,east coast hip hop","Beyond The Groove 4",0.802,0.607,11,-11.028,0,0.289,0.205,0.000748,0.246,0.274,96.916,4
spotify:track:5thSmr5YstKGUARBJmY6Lh,"Cadaver","The World Is A Loud Place","Landlady",2017-01-20,254538,0,false,,2018-11-18T19:17:07Z,"","Landladyland",0.534,0.609,10,-6.404,0,0.0355,0.464,0.00081,0.101,0.474,142.32,4
spotify:track:0WOuVzAZcTIgAq9JPZHjQc,"She's the Only One","Come to the Window","King Guru",2015-09-24,198753,35,false,,2018-11-18T17:19:36Z,"","592828 Records DK",0.601,0.749,7,-8.078,1,0.043,0.0115,0.0000664,0.172,0.948,162.747,4
spotify:track:3nulzAA8PNw1nZcUbrNxcf,"Keeping the Faith","An Innocent Man","Billy Joel",1983-08-08,279407,54,false,,2018-11-17T05:24:16Z,"soft rock","Columbia",0.781,0.672,2,-7.474,1,0.108,0.245,0,0.161,0.854,90.609,4
spotify:track:0RWqE2ZaulvnN1i40qIhDh,"Canned Heat","Synkronized","Jamiroquai",1999-06-08,331760,2,false,,2018-11-11T21:26:53Z,"acid jazz","S2",0.7,0.865,9,-5.827,0,0.133,0.0136,0.0000756,0.0718,0.78,128.04,4
spotify:track:5jcTSHMFaqKs9kFGyPbEtP,"Bird in an Airport","Songs of Music","Próxima Parada",2014-09-26,255453,18,false,,2018-11-08T18:09:32Z,"","Próxima Parada",0.639,0.456,9,-7.149,1,0.0358,0.582,0.00000395,0.132,0.315,84.771,4
spotify:track:1uRKeDUiD4fDUEAjXbmYr6,"Bust Your Knee Caps - Johnny Don't Leave Me","Hey It's Pomplamoose","Pomplamoose",2014-06-21,185316,0,false,,2018-11-07T20:02:19Z,"","Pomplamoose",0.408,0.563,9,-5.97,0,0.0374,0.0473,0,0.0781,0.558,118.543,3
spotify:track:2sO718J2pTTSgECZKQJD7e,"You Make My Dreams","You Make My Dreams","Pomplamoose",2018-02-12,177750,0,false,,2018-11-07T16:22:05Z,"","Pomplamoose",0.643,0.613,5,-8.004,1,0.249,0.176,0.000947,0.158,0.605,84.746,4
spotify:track:7412fpVfB2PSSb1nENQczC,"Sheep","Sheep","Mt. Joy",2017-01-18,215180,53,false,,2018-11-07T06:45:33Z,"","Mt. Joy",0.498,0.502,2,-8.052,1,0.0371,0.891,0.000907,0.0716,0.286,81.171,4
spotify:track:1RRoAW2q8IBCZJdj4UsdFN,"Algae's Lullaby","Beach","Louie Zong",2018-06-28,84200,19,false,,2018-11-05T02:19:02Z,"","Fuji Apple Records",0.852,0.166,9,-18.507,1,0.0414,0.926,0.792,0.0509,0.671,75.066,4
spotify:track:1jc3N7hPqjr46lOGPQ0L18,"Here Comes a Good Boy","Dawgz","Louie Zong;The Barking Dawgz",2018-04-22,133455,10,false,,2018-11-01T16:41:55Z,"","Fuji Apple Records",0.786,0.38,5,-14.665,1,0.051,0.484,0.741,0.157,0.699,95.969,4
spotify:track:6YvuLhp9lhkjmyIzLJA1uA,"All My Loving","For Your Health","The Stairwells",2016-10-14,132857,25,false,,2018-11-01T16:33:23Z,"","The Stairwells",0.569,0.518,1,-6.357,0,0.291,0.772,0,0.814,0.533,139.893,4
spotify:track:08usYkCKcKehKFXBLSlOGP,"Bothersome","Pop Food","Jack Stauber",2017-03-25,236626,45,false,,2018-10-28T04:16:39Z,"","Plopscotch Records",0.662,0.458,2,-11.633,1,0.0438,0.76,0.0368,0.257,0.475,136.201,4
spotify:track:5dLkQJdUKnsxZP0OTAynxb,"La Luna","Sweet Asl.","KAINA;Andrew Bedows;Burns Twins;Maceo Haymes",2016-08-09,130489,26,false,,2018-10-22T19:56:56Z,"latin indie","KAINA, Bedows, & Burns Twins",0.634,0.404,0,-8.643,1,0.0452,0.857,0.0709,0.0995,0.216,82.22,4
spotify:track:3dJSC3yIV69Afxvme5qf5d,"Drifty","Demos","Sjowgren",2015-04-18,237405,42,false,,2018-10-22T19:55:55Z,"","Independent",0.397,0.188,8,-12.851,0,0.0364,0.862,0.000615,0.126,0.35,184.057,3
spotify:track:7mgWCXPKOWgOexqeYLGjeu,"Have You Ever Been (To Electric Ladyland)","Needle Paw","Nai Palm",2017-10-20,259772,38,false,,2018-10-19T15:20:00Z,"indie soul,alternative r&b,neo soul","Masterworks",0.466,0.257,10,-9.087,0,0.0393,0.933,0.0000245,0.12,0.245,117.962,4
spotify:track:4Ke0PU6brYyBqoKJkuUlCG,"Creep","Best of 2017","Scary Pockets;India Carney",2018-03-05,206500,0,false,,2018-10-18T21:29:18Z,"funk,retro soul","665567 Records DK",0.631,0.668,10,-4.637,1,0.0491,0.478,0.00000227,0.0755,0.5,102.605,4
spotify:track:0MjAN5HhvpRiPmxGNrx5oc,"Lysergic Bliss","Satanic Panic In The Attic","of Montreal",2004-04-06,244013,0,false,,2018-10-16T16:03:26Z,"neo-psychedelic,baroque pop,art pop","Polyvinyl Records",0.481,0.747,6,-6.27,0,0.0513,0.373,0.0437,0.102,0.827,110.994,4
spotify:track:5vEL3EpvP50ynXJqLon8yv,"Light Upon the Lake","Light Upon the Lake","Whitney",2016-06-03,189453,0,false,,2018-10-14T19:12:48Z,"","Secretly Canadian",0.48,0.142,1,-14.025,1,0.0257,0.971,0.582,0.104,0.141,97.794,4
spotify:track:6YDf6QV7QfCEo8O2dbWalK,"Real Love Baby","Real Love Baby","Father John Misty",2016-07-26,189293,0,false,,2018-10-09T16:27:33Z,"","Sub Pop Records",0.417,0.686,7,-6.484,1,0.0373,0.0955,0.0287,0.0989,0.625,204.113,4
spotify:track:1175r6ZmkUjX8dRJLz9Ohk,"I Love You So","Songs for Dads","The Walters",2014-11-28,160253,2,false,,2018-10-09T16:15:25Z,"","The Walters",0.578,0.669,10,-4.898,1,0.0377,0.65,0,0.13,0.503,75.995,4
spotify:track:00BTDWR6xCaGdst6cPKkpF,"Hideaway","In My Room","Jacob Collier",2016-07-01,412613,0,false,,2018-10-08T20:11:20Z,"","Membran",0.39,0.39,2,-15.14,1,0.0529,0.744,0.0858,0.0771,0.0382,147.055,3
spotify:track:63ErPnMFI2X7NHn082WgLc,"Around the World","Around the World","Greg Chiapello",2016-04-11,231410,18,false,,2018-10-08T20:08:00Z,"","Independent",0.605,0.561,6,-6.617,1,0.0329,0.0791,0.0000253,0.207,0.668,80.496,4
spotify:track:6byH2KwTyfq76lucjvwX2I,"Familiar","Surf","Nico Segal",2015-06-30,233617,41,true,,2018-10-01T22:41:00Z,"","Donnie Trumpet & The Social Experiment",0.804,0.387,11,-9.56,1,0.255,0.28,0,0.0527,0.584,104.065,4
spotify:track:6fTdcGsjxlAD9PSkoPaLMX,"Sunday Candy","Surf","Nico Segal",2015-06-30,226013,62,false,,2018-09-26T07:11:36Z,"","Donnie Trumpet & The Social Experiment",0.511,0.596,0,-6.56,1,0.224,0.53,0,0.0798,0.554,158.063,4
spotify:track:0kSnrAelP9QQ2tTaCbYOZ6,"Born a Worm","Nobody Wants to Be You","Dan Reeder",2017-11-10,143131,0,false,,2018-09-24T18:50:52Z,"","Oh Boy Records",0.709,0.178,10,-11.768,1,0.0338,0.956,0.0502,0.0931,0.424,100.076,4
spotify:track:3W3YJYPXgzGeb6l8DnKLmY,"Fresh Squeezed","Both Sides of the Ceiling","Duncan Fellows",2017-08-25,209986,38,false,,2018-09-24T18:32:15Z,"","Duncan Fellows",0.447,0.745,0,-5.769,1,0.03,0.114,0.00959,0.269,0.542,109.529,4
spotify:track:13lzkuMmQySNBqFyZC1bRn,"Lavender (Take 4)","Becoming The Beach Boys: The Complete Hite & Dorinda Morgan Sessions","The Beach Boys",2016-08-26,158524,0,false,,2018-09-24T18:31:41Z,"baroque pop","Omnivore Recordings",0.414,0.109,6,-19.386,1,0.0357,0.901,0,0.378,0.24,73.469,5
spotify:track:7jYUaoOfdcYgUvkK8NnFfx,"Tranz","The Now Now","Gorillaz",2018-06-29,162626,69,false,,2018-09-11T23:41:34Z,"","Parlophone UK",0.649,0.883,7,-5.058,1,0.0306,0.0324,0.0185,0.0658,0.779,135.141,4
spotify:track:1AI6AX6yWgvK7Eu0eKmBci,"We'll Meet Again","Classics","She & Him",2014-11-28,152520,45,false,,2018-08-27T22:22:19Z,"christmas","Columbia",0.471,0.176,2,-11.812,1,0.0507,0.956,0.0000121,0.091,0.18,106.039,4
spotify:track:0XgRWgcs0Pcr9PSIdFWD4N,"Clay Pigeons","True That","Michael Cera",2014-08-14,186000,64,false,,2018-08-21T02:24:50Z,"","Michael Cera",0.292,0.241,6,-17.001,1,0.0428,0.97,0.00989,0.105,0.441,172.175,4
spotify:track:6NzE6TTlRMXonm5YEMVlVc,"Love Is a Beautiful Thing","Heartbreak Hits","Theo Katzman",2017-01-06,210251,37,false,,2018-08-21T01:34:55Z,"retro soul","Theo Katzman",0.847,0.373,2,-12.174,1,0.0506,0.794,0.00241,0.275,0.446,114.011,4
spotify:track:4gWqdxo7Eolc32hfjoyhuJ,"Hard For You","Romance Without Finance","Theo Katzman",2011-11-15,272173,26,false,,2018-08-21T01:33:10Z,"retro soul","Theo Katzman",0.731,0.737,1,-5.601,1,0.0387,0.0945,0,0.368,0.708,111.986,4
spotify:track:1wkU8NjA4JzwszL61vCmnu,"My 1-Bedroom","Heartbreak Hits","Theo Katzman",2017-01-06,269447,30,false,,2018-08-12T21:37:09Z,"retro soul","Theo Katzman",0.552,0.323,6,-11.672,0,0.161,0.808,0.000284,0.102,0.424,176.514,4
spotify:track:3gaQbhacVKwcsatM0FlSa9,"Hard Work","Heartbreak Hits","Theo Katzman",2017-01-06,201503,39,false,,2018-08-12T21:05:50Z,"retro soul","Theo Katzman",0.686,0.86,2,-5.876,1,0.201,0.106,0,0.341,0.921,156.685,4
spotify:track:2qZePoxz5PZ07LiUr8ofWw,"Je te veux","Satie","Erik Satie;Olga Scheps",2016-05-06,335280,33,false,,2018-08-11T00:43:08Z,"impressionism,classical piano,classical","Sony Classical/Sony Music",0.406,0.0376,0,-24.348,1,0.0387,0.996,0.934,0.105,0.203,95.835,3
spotify:track:6rDnB1z5znXce3PgAAk2SU,"Little Palm Tree","Songs for Little John","Sonntag",2018-07-22,300600,26,false,,2018-08-01T15:58:01Z,"","Maphia Inc.",0.809,0.368,5,-13.53,1,0.0368,0.725,0.0000671,0.129,0.546,115.049,4
spotify:track:4tNjd5O0eoLRD99ki2txh8,"Wash Away","Breakfast","Lawrence",2017-02-24,199986,0,false,,2018-07-31T16:42:37Z,"pop soul,retro soul,christmas","Warner Records",0.655,0.769,8,-8.401,1,0.031,0.0548,0.0000145,0.139,0.759,129.985,4
spotify:track:3BlsMrQVvRCk3jmmKV7otm,"Island Music","Yours Conditionally","Tennis",2017-03-10,219213,0,false,,2018-07-31T01:08:33Z,"","Mutually Detrimental",0.29,0.465,11,-18.178,0,0.164,0.956,0.912,0.0935,0.307,97.711,4
spotify:track:0uTViNjOOaiFatlfrbXT6A,"Your Sufferin' Heart","Birthmarks (Deluxe Edition)","Born Ruffians",2014-04-08,234333,0,false,,2018-07-30T16:04:21Z,"","Yep Roc Records",0.807,0.516,4,-5.224,1,0.0382,0.24,0,0.133,0.5,99.99,4
spotify:track:2C8Xjk2DrEywKBfBb7ITZK,"Peoples","Like Wind Blows Fire","Cheers Elephant",2012-05-08,199373,30,false,,2018-07-24T15:57:11Z,"","Cheers Elephant",0.639,0.767,4,-6.195,1,0.0366,0.247,0.0000966,0.332,0.643,125.031,4
spotify:track:2HA9icJkvPAx7pfYcYgAh9,"Thank God","It's a Nick and Gabe Christmas Party!","Nick and Gabe",2017-03-20,139939,1,false,,2018-07-21T04:47:45Z,"","Nick and Gabe",0.674,0.452,11,-7.241,0,0.0487,0.304,0,0.0802,0.772,81.975,4
spotify:track:6fEGJcescdNUSSBCKLJvYx,"Inside","Inside","Melt",2017-10-20,287026,0,false,,2018-07-19T04:48:42Z,"indie soul,pop soul","Melt Records",0.502,0.586,0,-5.892,0,0.0369,0.411,0.0000116,0.125,0.606,81.901,4
spotify:track:1tGRfoeKD06YvZr6l3uwEk,"Pulaski","Are You Serious (Deluxe Edition)","Andrew Bird",2016-01-01,242146,41,false,,2018-07-17T15:48:36Z,"baroque pop,indie folk","Loma Vista",0.453,0.717,7,-7.724,1,0.0753,0.174,0.00243,0.12,0.393,111.023,4
spotify:track:628aUzy2L6xHNoEtY7hsqN,"The Jitterbug Waltz - Buddha Remastered - 2000","Guitar Legend: The RCA Years","Chet Atkins",2000-03-04,156333,31,false,,2018-07-17T15:45:08Z,"","Buddha Records",0.601,0.296,2,-14.538,1,0.0602,0.978,0.901,0.0982,0.68,160.533,3
spotify:track:7aVqvDNnahHTFNmNmIAItL,"Reasons To Give Up In You","Wake Up","Sleepwalkers",2018-07-13,239440,0,false,,2018-07-13T14:44:23Z,"","Spacebomb Records LLC",0.5,0.916,0,-5.065,0,0.0332,0.00833,0.00177,0.255,0.803,90.974,4
spotify:track:6hNYea7p4awylhykHtSopq,"Wanting Memories","That Eternal Day","Cantus",2010-12-06,300413,19,false,,2018-07-11T21:54:27Z,"choral","Cantus Recordings",0.396,0.073,6,-25.817,1,0.0385,0.84,0,0.123,0.387,84.456,4
spotify:track:6kblAEj0T0312fv5QWsXzo,"Congratulations","Congratulations","MGMT",2010-04-09,235386,60,false,,2018-07-06T18:15:25Z,"indie","Columbia",0.761,0.637,7,-8.169,1,0.0268,0.439,0.0082,0.102,0.656,125.115,4
spotify:track:3HdcqQpq7zb5GbEKBDY34p,"Humbug Mountain Song","Absolute Loser","Fruit Bats",2016-05-13,184346,62,false,,2018-07-02T14:49:08Z,"","Easy Sound Recording Company",0.593,0.926,6,-5.361,0,0.0319,0.0355,0.0582,0.311,0.945,100.011,4
spotify:track:2tSx9cC0o44LJVtqDfUSOW,"Live from the Bowling Alley","Live from the Bowling Alley","twiddy",2018-03-07,159000,10,false,,2018-07-02T14:40:59Z,"","Majestic Casual Records",0.555,0.635,4,-8.04,0,0.274,0.178,0.000584,0.824,0.657,82.27,4
spotify:track:0Kk6MRb0YXbo6HPZELo3xs,"African Lady","Modern Lovers '88","Jonathan Richman;The Modern Lovers",1987-01-01,155133,0,false,,2018-06-27T14:50:17Z,"proto-punk,anti-folk","New Rounder",0.794,0.44,6,-16.735,1,0.0434,0.769,0.613,0.0428,0.899,115.967,4
spotify:track:3HNKZy1An5Jlnb02lcV2yd,"Southern Nights","Light Upon the Lake: Demo Recordings","Whitney",2017-11-10,212621,0,false,,2018-06-27T01:19:37Z,"","Secretly Canadian",0.568,0.295,7,-7.867,0,0.0494,0.993,0.499,0.14,0.43,84.225,4
spotify:track:5E6t3T6Mh8V9LmcMKYEx4E,"Cosmos","Careful Kid","Yabadum",2014-05-30,231653,39,false,,2018-06-27T01:17:22Z,"","Yabadum",0.603,0.789,10,-5.601,1,0.08,0.206,0.0000122,0.0904,0.748,115.973,4
spotify:track:1HUZeY3cjfpl8YSM1t6Azh,"On","Extended","YOUR SONG IS GOOD",2017-05-10,457977,0,false,,2018-06-27T00:59:47Z,"","KAKUBARHYTHM",0.732,0.751,0,-8.244,1,0.0424,0.402,0.185,0.104,0.905,126,4
spotify:track:5xRlNALFbZ7gaWGlySwfTM,"Break up Together","Heartbreak Hits","Theo Katzman",2017-01-06,207622,41,false,,2018-06-20T14:45:28Z,"retro soul","Theo Katzman",0.87,0.414,5,-10.995,1,0.0452,0.564,0.0000347,0.121,0.89,103.958,4
spotify:track:3w04cXVTLNvkl6foI4K1ze,"Pass the Vibes","Surf","Nico Segal",2015-06-30,150829,36,false,,2018-06-15T20:31:58Z,"","Donnie Trumpet & The Social Experiment",0.802,0.45,7,-9.741,1,0.064,0.734,0.544,0.0919,0.305,140.022,4
spotify:track:5xJII9WBtF4YwKeTsymO6P,"Savannah","Forget And Not Slow Down","Relient K",2009-10-05,256720,0,false,,2018-06-15T20:29:31Z,"christian rock,christian alternative rock,pop punk","Jive",0.702,0.695,1,-6.152,1,0.0352,0.143,0.0000322,0.115,0.554,107.915,4
spotify:track:33VReBh5WbMIOiJI1Ml4o8,"The Breeze","Fate","Dr. Dog",2008-01-01,239066,1,false,,2018-06-12T06:25:44Z,"","Universal Music Australia Pty. Ltd.",0.609,0.554,9,-7.801,1,0.0395,0.77,0.0000336,0.672,0.28,90.098,4
spotify:track:27Es1J9GNKf0pZLy3sdzjl,"If I Was A Folkstar","Wildflower","The Avalanches",2016-07-08,273253,52,false,,2018-06-03T23:14:09Z,"plunderphonics","Universal Music Australia Pty. Ltd.",0.669,0.917,10,-8.06,1,0.0471,0.575,0.801,0.0968,0.923,123.179,4
spotify:track:2Ain8y5wXSwbZPSjn2Ziwv,"Djangology","Accomplice One","Tommy Emmanuel;Frank Vignola;Vinny Raaniolo",2018-01-19,206033,0,false,,2018-06-03T22:48:34Z,"newgrass","CGP Sounds",0.652,0.294,7,-10.813,1,0.0484,0.86,0.559,0.0937,0.368,143.509,4
spotify:track:7tBlvnHLTox3S0yB6nIV2Q,"Lazy Nina","Pulse (Expanded Edition)","Greg Phillinganes",1984,326613,48,false,,2018-06-03T22:41:00Z,"yacht rock","RCA/Legacy",0.625,0.5,7,-9.104,1,0.0873,0.183,0.00000337,0.0378,0.777,202.318,4
spotify:track:5Bh8l8evdBSIoaK6EP1bWI,"Baby Driver","Bridge Over Troubled Water","Simon & Garfunkel",1970-01-26,197271,55,false,,2018-06-03T15:43:30Z,"folk rock,folk","Columbia",0.445,0.68,8,-11.338,1,0.0528,0.378,0.000209,0.102,0.75,163.664,4
spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,"Brazil","What Do You Think About the Car?","Declan McKenna",2017-04-21,252305,84,false,,2018-05-20T22:43:52Z,"","Columbia",0.687,0.617,4,-5.213,1,0.0287,0.0941,0.0000127,0.0898,0.665,121.079,4
spotify:track:3h64C58s1P6WsNu7ZMa0QY,"Electric Counterpoint: III. Fast","Steve Reich: Electric Counterpoint","Steve Reich;Mats Bergström",2012-05-01,269093,3,false,,2018-05-20T21:28:10Z,"minimalism,contemporary classical,avant-garde,musique concrète,electroacoustic,classical,experimental,ambient","Mats Bergstrom Musik",0.225,0.537,4,-13.602,0,0.0422,0.981,0.875,0.0922,0.591,192.968,3
spotify:track:3Qeq4pMfjYwXOgJN6meOpG,"Do You Want to Do Nothing with Me? (Audiotree Live Version)","Lawrence on Audiotree Live","Lawrence",2016-08-29,228650,0,false,,2018-05-08T04:28:28Z,"pop soul,retro soul,christmas","Audiotree Music",0.564,0.656,1,-8.419,0,0.0564,0.178,0,0.192,0.676,101.213,4
spotify:track:3PoZoHfvOHrptTZC6YN5cJ,"Lover","Lover","Tree Theater;Emily C. Browning",2017-07-16,256551,0,false,,2018-04-30T16:14:42Z,"","Tree Theater Music",0.72,0.286,4,-15.939,1,0.0314,0.685,0.00139,0.303,0.559,86.998,4
spotify:track:6z845HgrurV2LSN9fg2LYV,"Black-winged Stilt","Black-winged Stilt","Woody Goss;Secret Bad Boy",2018-04-24,229606,0,false,,2018-04-30T04:38:14Z,"","Woody Goss",0.713,0.303,6,-13.475,1,0.0654,0.9,0.951,0.382,0.0916,126.987,4
spotify:track:3S4hFDy7svdrVq27dmdy7T,"Gettin' My Mom On","HiLo","Jack Stauber",2018-04-14,129103,46,false,,2018-04-16T16:11:38Z,"","Plopscotch Records",0.884,0.479,7,-10.44,1,0.0501,0.198,0.0364,0.0925,0.848,121.976,4
spotify:track:0snPmmKHsUJhmQLPpHnR4M,"John & Nancy","HiLo","Jack Stauber",2018-04-14,211763,51,false,,2018-04-16T15:54:13Z,"","Plopscotch Records",0.761,0.563,6,-7.894,0,0.235,0.645,0.00000678,0.786,0.809,100.986,4
spotify:track:5yhQS5ce3WebABcdngULA8,"Dead Weight","HiLo","Jack Stauber",2018-04-14,186105,60,false,,2018-04-16T15:42:46Z,"","Plopscotch Records",0.643,0.492,4,-9.314,0,0.0387,0.181,0.033,0.798,0.601,107.954,4
spotify:track:3rpeUtH3p22qBhJRpKxrW6,"Virtual Insanity - Remastered","High Times - Singles 1992-2006","Jamiroquai",2006-11-06,229360,0,false,,2018-04-08T18:46:41Z,"acid jazz","Columbia",0.659,0.949,6,-4.682,1,0.105,0.123,0,0.133,0.512,92.025,4
spotify:track:3JPY23toFCh4uxHkdZSL2r,"Angelina","Fools","The Other Favorites",2017-09-05,216618,27,false,,2018-04-02T22:07:58Z,"","The Other Favorites",0.637,0.266,5,-13.696,1,0.0382,0.836,0.00246,0.333,0.552,105.405,4
spotify:track:2yacAN0DZf5tIcjLK41cYP,"Bone Collector","Mount Royal","Julian Lage & Chris Eldridge",2017-02-24,286706,0,false,,2018-04-02T21:59:39Z,"bluegrass,newgrass,indie folk","Free Dirt Records",0.454,0.191,5,-15.735,1,0.0381,0.911,0.906,0.109,0.0402,145.305,4
spotify:track:63bOSw6PRcHzQq5X8zk75K,"Independence Day","Chris Thile & Brad Mehldau","Chris Thile;Brad Mehldau",2017-01-20,190053,33,false,,2018-04-02T21:56:24Z,"bluegrass,newgrass,jazz,jazz ballads,cool jazz","Nonesuch",0.547,0.23,5,-14.727,1,0.054,0.97,0.884,0.112,0.388,90.868,4
spotify:track:7tUUZ74ZhKN8B1IiMREYlO,"Sense","Paper Mâché Dream Balloon","King Gizzard & The Lizard Wizard",2015-11-13,210653,0,false,,2018-03-30T22:30:44Z,"neo-psychedelic,psychedelic rock","ATO Records (AT0)",0.534,0.6,5,-9.138,0,0.28,0.505,0.316,0.188,0.653,202.086,4
spotify:track:4ZEoR00yNPVcTjlN2Guwtc,"Runaway","Finite Form","Jack Stauber",2013-03-18,289041,39,false,,2018-03-24T03:56:37Z,"","Plopscotch Records",0.322,0.502,7,-8.796,1,0.0323,0.0104,0,0.113,0.0569,189.912,4
spotify:track:6NdtnJPnWC2rvEAOxhhLX0,"Women, Water & Weed","I Don't Care Today (Angels & Demons in Lo​-​fi)","MonoNeon",2018-02-03,194000,25,false,,2018-03-20T21:36:55Z,"","Mononeon",0.584,0.49,10,-8.771,0,0.035,0.743,0.0199,0.128,0.731,123.898,3
spotify:track:76jRIj99gsC9fX5R60nwhW,"Mrs Thomas","Grebfruit 2","Benny Greb",2017-07-21,153716,0,false,,2018-03-20T21:30:24Z,"jazz fusion,brass band","Herzog Records",0.728,0.714,1,-7.061,1,0.127,0.0187,0.153,0.352,0.638,112.08,4
spotify:track:6kMpZKfAdnIXrTsdc6OpxP,"Kick - Door","No Data","Daye Jack",2017-03-24,260573,17,true,,2018-03-20T21:25:43Z,"","Warner Records",0.847,0.774,6,-5.532,1,0.0424,0.0146,0.37,0.107,0.82,113.994,4
spotify:track:7hCWyoNCbLPLmWkzFhIJRt,"Fantasy","Fantasy","Eternity Forever",2017-01-26,212309,0,false,,2018-03-20T21:21:05Z,"math rock","Spirit Vision Records",0.647,0.804,6,-8.923,1,0.044,0.0301,0.00000336,0.0628,0.799,129.974,4
spotify:track:14UmSbkHTj7fH7kghZ8pp0,"Brickwall Hallelujah","Do It for Nothing","The Cactus Channel;Sam Cromack",2017-04-21,299800,18,false,,2018-03-20T21:14:22Z,"","HopeStreet Recordings",0.319,0.788,4,-8.703,1,0.0819,0.139,0.00383,0.13,0.197,113.036,4
spotify:track:5UXFmyOqJCi1BEuyIgTMCJ,"Petrichor","Big Boat","Phish",2016-10-07,812780,0,false,,2018-03-20T21:00:50Z,"jam band,experimental jazz","Jemp",0.382,0.535,7,-9.176,1,0.0343,0.268,0.00611,0.136,0.244,153.767,4
spotify:track:6n6EXIwLtNwe4u4CFzENYm,"The General","Bang Bang","DISPATCH",1997-09-01,246920,63,false,,2018-03-19T22:25:36Z,"jam band","Bomber Records",0.546,0.675,10,-6.136,1,0.171,0.439,0,0.107,0.686,91.779,4
spotify:track:2uyFbMwiHm8JkHqEA60HVs,"White Picket Castle","Romance Without Finance","Theo Katzman",2011-11-15,342386,24,false,,2018-03-19T21:31:59Z,"retro soul","Theo Katzman",0.751,0.327,4,-8.925,1,0.117,0.151,0,0.111,0.536,125.091,4
spotify:track:2eAtxc1L97UPkxDf4LFtrK,"Pretty Dirty (In the Fading Light)","Produce the Juice","Ripe",2013-05-04,343404,48,false,,2018-03-19T20:59:27Z,"","Wax On Felt Records",0.682,0.466,9,-7.751,1,0.0353,0.656,0,0.0809,0.639,90.989,4
spotify:track:0zvoparur0yT9ja7akPYls,"Old Advice","A Remedy","Upstate",2015-07-10,242440,25,false,,2018-03-14T15:25:04Z,"","Upstate Rubdown",0.748,0.554,7,-6.291,1,0.135,0.759,0.0000158,0.111,0.404,111.75,4
spotify:track:1ITQbrueGLl581a25XXm9c,"Rocky Raccoon - Remastered 2009","The Beatles (Remastered)","The Beatles",1968-11-22,213106,61,false,,2018-03-08T20:16:44Z,"classic rock,psychedelic rock","EMI Catalogue",0.599,0.363,7,-11.728,1,0.0315,0.333,0,0.243,0.648,79.456,4
spotify:track:5bEWOLd16LP0z4W8fneLZd,"Water","Need Your Light","Ra Ra Riot;Rostam",2016-01-01,280333,34,false,,2018-03-05T05:55:50Z,"baroque pop,art pop","Arts & Crafts",0.575,0.848,4,-4.297,1,0.0885,0.131,0,0.11,0.42,159.941,4
